ent_id,ent_type,registered_fund,employee_cnt,anche_year,assgro,liagro,vendinc,maibusinc,progro,netinc,ratgro,totequ,pat_cnt,mark_cnt,soft_cnt,works_cnt,ass_lia_rat,ROA,IP,loss_cnt,Label
45859415,有限责任公司（自然人独资�?6,2000,2017,5,0,2,1,1,1,0,5,0,0,0,0,0,0.0000984,0,0,,0
72808591,有限责任公司（自然人投资或控股）,100,0,2020,0,0.42,0,0,-0.42,-0.42,0,-0.42,0,0,0,0,0,-0.0000413,0,1,0
71175197,有限责任公司（自然人独资�?1,100,2020,2.27,0.73,14.82,14.82,1.62,1.54,0.2,1.54,0,0,0,0,0.321585914,0.0001515,0,0,,0
59556658,有限责任公司（自然人独资�?0,1000,2019,77.57,53.43,0,0,0,0,0,24.14,0,0,0,0,0.688797222,0,0,0,,0
15644069,有限责任公司（自然人独资�?0,1000,2020,63.97,18.01,244.78,244.78,11.2,10.6,2.8,45.96,0,0,0,0,0.281538219,0.001042791,0,0,,0
15134939,有限责任公司（自然人独资�?1,200,2017,199.8,0.05,0.37,0.37,-0.078,-0.078,0,199.75,0,0,0,0,0.00025025,-0.00000767,0,1,,0
15712087,有限责任公司（自然人投资或控股）,866,8,2017,1195.6,1165.4,1002.4,1002.4,-7.8,-7.8,2.3,30.2,0,0,0,0,0.974740756,-0.000767337,0,1,0
13201110,有限责任公司（自然人投资或控股）,50,12,2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
64744306,有限责任公司（自然人独资�?0,200,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
76517098,有限责任公司（自然人独资�?0,50,2020,2.91,4.21,2.21,2.21,-1.3,-1.3,0,-1.3,0,0,0,0,1.446735366,-0.000127889,0,1,,0
13777070,有限责任公司（自然人投资或控股）,3000,425,2019,2514.82,365.71,2677.36,2617.58,81.96,77.06,128.56,2149.18,26,21,0,1,0.145421931,0.007580891,48,0,0
54661779,有限责任公司（自然人独资�?0,1000,2020,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,,0
52504589,有限责任公司（自然人独资�?0,2008,2018,104,1,64,64,6,2,1.5,103,0,0,0,0,0.009615385,0.000196753,0,0,,0
58610740,有限责任公司（自然人独资�?0,1000,2019,986.44,-12.39,77.94,76.24,-1.06,-1.17,0.9,998.83,0,0,0,0,-0.012560318,-0.0001151,0,2,,0
51913110,有限责任公司（法人独资）,10000,0,2020,419.62,439,112.37,112.37,-11.36,-11.36,0,-19.38,0,0,0,0,1.046184655,-0.001117557,0,3,0
58969514,有限责任公司,115620,0,2020,836494,669374,0,0,0,0,0,167120,0,0,0,0,0.800213749,0,0,0,0
60045545,有限责任公司（自然人独资�?0,1001,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
14423437,有限责任公司（自然人独资�?1,200,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
43719273,有限责任公司（自然人投资或控股）,500,2,2019,2158,1998,9198,9198,184,184,33.5,160,0,0,0,0,0.925857275,0.018101272,0,1,0
14391188,有限责任公司（自然人独资�?31,180,2019,242.15,6.6,318.99,318.99,-4.33,-4.33,10.22,176.08,0,0,0,0,0.027255833,-0.00042597,0,1,,0
47500606,有限责任公司（自然人投资或控股）,1600,6,2019,29.14,30.56,109.19,109.19,0.52,0.46,3.59,-1.4,0,0,0,0,1.048730271,0.0000453,0,2,0
13331681,有限责任公司（自然人投资或控股）,100,6,2018,825.79,85.6375,3020.76,3020.76,543.278,407.458,339.27,740.153,0,0,0,0,0.103703725,0.040084284,0,0,0
55914841,有限责任公司（自然人独资�?0,1000,2019,76.21,48.57,195.48,195.48,26.97,25.62,18.3,27.64,0,0,0,0,0.637317941,0.002520405,0,0,,0
53885475,有限责任公司（自然人投资或控股）,100,0,2019,0.75,0.58,16.13,16.13,0.12,0.11,0.021,0.17,0,0,0,0,0.773333311,0.0000108,0,1,0
60065320,有限责任公司（自然人独资�?0,500,2020,94.69,129.02,46.04,46.04,-29.6,-29.6,0.09,-34.33,0,0,0,0,1.362551494,-0.002911944,0,2,,0
54091881,有限责任公司（自然人投资或控股）,1000,0,2018,231,65,2,2,-33,-33,0,166,5,0,0,0,0.281385281,-0.003246424,5,3,0
48431396,有限责任公司（自然人投资或控股）,500,0,2020,19.17,10.5,28.14,28.14,1.25,1.18,0.4,8.67,0,0,0,0,0.547730827,0.000116084,0,0,0
43721948,有限责任公司（自然人独资�?1,1000,2019,0.52,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,1,,0
13281772,有限责任公司（自然人投资或控股）,1000,0,2018,2557.42,1200.56,7062.6,7062.6,83.46,71.48,133.02,1356.86,0,10,0,0,0.469441897,0.007031951,10,0,0
15438837,有限责任公司（自然人独资�?0,800,2020,263.52,242.33,151.59,151.59,17.41,16.54,4.0604,21.19,0,0,0,0,0.919588691,0.001627147,0,1,,0
15087916,有限责任公司（自然人投资或控股）,50000,48,2017,157686,107725,0,0,-0.25,-0.25,0.01,49960.4,0,15,0,0,0.683161473,-0.0000246,15,2,0
14907788,有限责任公司分公司（自然人投资或控股�?0,0,2017,,,168,,,1,0,,0,0,0,0,,0.0000984,0,0,,0
15060253,股份有限公司分公司（上市�?0,0,2017,,,4088.64,,,412.92,415.35,,0,0,0,0,,0.040621617,0,0,,0
14214515,有限责任公司（自然人独资�?2,200,2019,86,77,54,54,6.5,6.2,0.8,9,0,0,0,0,0.895348837,0.000609934,0,0,,0
15596702,有限责任公司（自然人投资或控股）,200,5,2020,157.1,114.6,69.62,69.62,2.15,1.81,0.8,7.5,0,0,0,0,0.729471636,0.000178061,0,1,0
14689813,有限责任公司（自然人投资或控股）,200,7,2020,68.2226,17.228,110.885,110.885,2.6834,2.6305,0,50.9946,0,2,0,0,0.252526288,0.000258779,2,0,0
68977476,有限责任公司（自然人独资�?0,1000,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
63158680,有限责任公司（自然人独资�?0,2000,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
58306075,有限责任公司（自然人投资或控股）,1008,0,2018,2043,1128,5,5,-1.2,-1.2,70,915,0,0,0,0,0.552129222,-0.000118052,0,3,0
60731192,有限责任公司（自然人独资�?0,1000,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
14923000,有限责任公司（自然人独资�?6,100,2020,3.75397,2.87795,13.9727,13.9727,0.558907,0.530961,0.00055,0.87602,0,0,0,0,0.766641722,0.0000522,0,0,,0
69090795,有限责任公司（自然人独资�?0,1000,2020,20.86,17.21,42.92,42.92,-1.75,-1.78,0.79,3.65,0,0,0,0,0.825023901,-0.00017511,0,1,,0
13739950,有限责任公司（自然人独资�?2,500,2018,50.91,1.67,405.8,405.8,3.92,3.69,11.81,52.58,0,0,0,0,0.032802985,0.000363009,0,1,,0
15123461,有限责任公司（自然人独资�?5,50,2017,99.09,52.19,11.84,11.84,1.21,1.16,0.06,46.9,0,0,0,0,0.526692911,0.000114117,0,1,,0
65733761,有限责任公司（自然人投资或控股）,100,0,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43722110,有限责任公司（法人独资）,5000,5,2018,133907,131196,611.03,0,-427.98,-1006.8,3329.81,2710.75,0,0,0,0,0.979754606,-0.099045438,0,2,0
63085569,有限责任公司分公�?0,0,2019,,,0,,,0,0,,0,0,0,0,,0,0,0,,0
49744119,有限责任公司（自然人独资�?0,100,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
54641000,有限责任公司（自然人投资或控股）,1000,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71901040,有限责任公司（自然人投资或控股）,2080,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64349791,有限责任公司（自然人投资或控股）,101,0,2020,973.077,166.2,1767.82,1767.82,147.115,137.403,25.7312,806.877,0,0,0,0,0.170798398,0.013517223,0,0,0
14419969,有限责任公司（自然人独资�?4,100,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
46440264,有限责任公司（自然人独资�?0,1500,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
54185075,有限责任公司（自然人独资�?0,100,2019,41.3992,43.9861,70.4998,70.4998,3.64206,3.64206,1.47321,-2.58686,0,0,0,0,1.062486685,0.000358293,0,2,,0
14348074,有限责任公司（自然人独资�?16,566,2017,566,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,,0
13780250,有限责任公司（自然人投资或控股）,50,3,2018,151.538,87.1726,177.143,177.143,1.76672,1.59005,2.39019,64.3653,0,1,0,0,0.575252432,0.000156424,1,0,0
46088954,有限责任公司分公�?0,0,2019,,,18.4,,,19.9,0.5,,0,0,0,0,,0.001957692,0,2,,0
43721988,有限责任公司（自然人投资或控股）,1000,0,2018,5,10,2,1,1.2,1,1,5,0,0,0,0,2,0.0000984,0,0,0
15677437,有限责任公司（自然人独资�?3,380,2020,10.68,2.81,20.4,20.4,0.2,0.01,0,7.87,0,0,0,0,0.263108601,0.000000984,0,1,,0
55628719,有限责任公司（自然人投资或控股）,100,0,2018,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
78097921,有限责任公司（自然人投资或控股）,10,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15070513,有限责任公司（中外合资）,1500,0,2019,38236.4,12981.8,61752.4,59117.9,-636.34,-711.24,3254.24,25254.5,0,0,0,0,0.339514189,-0.069969286,0,4,0
58523265,有限责任公司（自然人独资�?0,1000,2020,119.91,152.27,110.42,110.42,-37.83,-37.88,0,-32.36,0,0,0,0,1.269869065,-0.003726501,0,2,,0
59983156,有限责任公司（自然人投资或控股）,100,0,2019,100,30,100,100,6,3,1,100,0,0,0,0,0.3,0.000295129,0,0,0
46625620,有限责任公司（自然人独资�?0,1000,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0
69345666,普通合伙企�?0,100,2020,51.43,61.62,136.63,136.63,-10.19,-10.19,0.99,-10.19,0,0,0,0,1.198133357,-0.001002456,0,1,,0
50930649,有限责任公司（自然人独资�?0,300,2018,10.69,9.21,13.8,13.8,1.52,1.52,0.16,1.48,0,0,0,0,0.861552891,0.000149532,0,1,,0
60524852,有限责任公司（自然人独资�?0,1000,2020,136.45,-19.03,1664.85,1664.85,118.84,119.96,18.75,155.48,0,0,0,0,-0.139465014,0.011801242,0,0,,0
14040425,有限责任公司分公�?0,0,2017,,,0,,,0,0,,0,0,0,0,,0,0,0,,0
15308714,有限责任公司（自然人投资或控股）,500,28,2018,594,78,75,75,6.6,6.6,5,516,0,0,0,0,0.131313131,0.000649285,0,0,0
15077112,有限责任公司（自然人独资�?11,1000,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
60442400,有限责任公司（自然人独资�?0,200,2019,200,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0
14871060,有限责任公司（自然人投资或控股）,200,6,2018,2,7.15,0,0,0,0,0,-5.15,0,0,0,0,3.575000048,0,0,0,0
43726003,有限责任公司（自然人投资或控股）,1000,5,2017,7.5,7.5,32.3,32.3,-1.4,-1.4,0.36,-1.4,0,1,0,0,1,-0.000137727,1,3,0
50582602,有限责任公司（自然人投资或控股）,1000,0,2019,1.5448,-0.5477,60.6329,60.6329,5.885,5.885,0.2,2.0925,0,0,0,0,-0.35454426,0.000578946,0,1,0
13221674,有限责任公司（自然人独资�?1,50,2020,32.2,25.1295,132.485,132.485,1.28273,1.01688,1.9473,7.07053,0,0,0,0,0.780419219,0.000100037,0,0,,0
15128238,有限责任公司（自然人投资或控股）,1000,2,2018,296.62,0,95.7281,95.7281,-0.1993,-0.1993,3.2164,296.62,3,0,0,0,0,-0.0000196,3,2,0
52027099,有限责任公司分公�?0,0,2019,,,89.28,,,-0.11,0.027,,0,0,0,0,,-0.0000108,0,1,,0
46661244,有限责任公司（自然人独资�?0,100,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
51002596,有限责任公司（自然人独资�?0,500,2019,2.98,-20.63,51.62,51.62,7.66,7.58,1.52,23.61,0,0,0,0,-6.922818466,0.000745694,0,1,,0
15564914,有限责任公司（自然人投资或控股）,100,25,2019,208.93,0.07,6.09,6.09,6.5,6.2,0.3,208.86,0,0,0,0,0.00033504,0.000609934,0,1,0
46703353,有限责任公司（自然人独资�?0,30,2019,11.23,-3.53,52.79,52.79,4.2,3.99,0.21,14.76,0,0,0,0,-0.314336609,0.000392522,0,1,,0
56225095,有限责任公司（自然人投资或控股）,588,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13332015,有限责任公司（自然人投资或控股）,50,5,2020,5,1.56,1.51,1.5,-2.8,-2.9,0.05,3.4,3,0,0,0,0.311999989,-0.000285292,3,4,0
53679581,有限责任公司（自然人投资或控股）,500,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13354377,有限责任公司分公�?0,0,2017,,,0,,,0,0,,0,0,0,0,,0,0,0,,0
51803965,有限责任公司（自然人独资�?0,100,2018,5,2,5,5,3,1,1,5,0,0,0,0,0.4,0.0000984,0,0,,0
70957484,有限责任公司（自然人独资�?1,1088,2020,168.113,161.496,166.422,166.422,6.65687,6.61648,1.89,6.61648,0,0,0,0,0.960639545,0.000650906,0,0,,0
59859662,有限责任公司（自然人独资�?0,10000,2020,6.6823,12.2642,5.3028,5.3028,-2.2092,-2.2092,0.00166,-5.5819,0,0,0,0,1.835326167,-0.000217333,0,2,,0
60045539,有限责任公司（自然人独资�?0,200,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0
13669864,有限责任公司（自然人投资或控股）,200,29,2017,96,28,132,132,6.6,5.1,1.5,68,0,1,0,0,0.291666667,0.00050172,1,1,0
14444649,有限责任公司分公�?0,0,2019,,,0,,,0,0,,0,0,0,0,,0,0,0,,0
63341853,有限责任公司（自然人投资或控股）,100,0,2019,30.46,43.3,0.87,0.87,-12.84,-12.84,0,-12.84,0,0,0,0,1.421536459,-0.001263154,0,1,0
54990469,有限责任公司分公司（自然人投资或控股�?0,0,2020,,,,54.6922,,1.61518,2.53738,,0,0,0,0,,0.000158896,0,0,,0
56138996,有限责任公司（自然人投资或控股）,100,0,2019,2.89,2.2,4.54,4.54,0.454,0.4313,0.1589,0.69,0,0,0,0,0.761245664,0.0000424,0,0,0
13498326,有限责任公司（非自然人投资或控股的法人独资）,3000,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13868226,股份有限公司（非上市�?0,1000,2020,7122.91,78.5,0.19334,0,-18.4401,-18.4594,0,7044.41,0,0,0,0,0.011020776,-0.001815971,0,2,,0
15362184,有限责任公司（自然人独资�?4,50,2020,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,,0
13685306,有限责任公司（自然人独资�?4,500,2018,49.67,5.88,180.44,180.44,2.03,1.82,0.68,43.79,0,0,0,0,0.118381323,0.000179045,0,0,,0
52075707,有限责任公司分公司（自然人投资或控股�?0,0,2018,,,64.81,,,2.83,0.39,,0,0,0,0,,0.000278405,0,2,,0
67423866,有限责任公司（自然人独资�?0,100,2019,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,,0
14258002,有限责任公司（自然人独资�?1,3,2019,10.8626,1.9917,28.8414,28.8414,1.6084,1.528,0.0883,8.8708,0,0,0,0,0.183353893,0.000150319,0,0,,0
43719776,有限责任公司（自然人投资或控股）,1000,0,2019,4,5,0,0,0,0,0,-1,0,0,0,0,1.25,0,0,1,0
13684336,有限责任公司（自然人投资或控股）,100,5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14467703,有限责任公司（自然人投资或控股）,1000,4,2018,53.6923,-0.01231,1.28835,1.28835,-18.7721,-18.7721,0.014265,53.7046,0,0,0,0,-0.000229269,-0.001846733,0,4,0
14524012,有限责任公司分公�?0,0,2019,,,0,,,0,0,,0,0,0,0,,0,0,0,,0
52461833,有限责任公司（自然人投资或控股）,500,0,2019,55,58,845,845,2,2,38,-3,0,0,0,0,1.054545455,0.000196753,0,1,0
63488777,有限责任公司分公司（非自然人投资或控股的法人独资�?0,0,2019,,,0,,,0,0,,0,0,0,0,,0,0,0,,0
47490651,有限责任公司（非自然人投资或控股的法人独资）,10000,0,2017,10219.1,227.37,0,0,-8.31,-8.31,3.38,9991.69,0,0,0,0,0.022249514,-0.000817509,0,1,0
47485055,有限责任公司（自然人独资�?2,100,2020,97.528,4.27,15.693,15.693,-0.4325,-0.4325,0,93.258,0,0,0,0,0.043782298,-0.0000425,0,2,,0
14462798,有限责任公司（自然人投资或控股）,400,74,2018,2195,2206,2837,2837,-12,-12,115,-11,0,0,0,0,1.00501139,-0.001180518,0,1,0
46984149,有限责任公司（自然人投资或控股）,1000,0,2020,1791.32,1339.32,3364.63,3220.32,45.75,43.22,4.8,452,0,0,0,0,0.7476721,0.004251832,0,0,0
49480254,有限责任公司（自然人投资或控股）,100,0,2019,96,0.5,44,44,-4,-4,0,96,0,0,0,0,0.005208333,-0.000393506,0,2,0
15104055,有限责任公司（自然人独资�?1,500,2019,500,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,,0
52652739,有限责任公司（自然人独资�?0,100,2018,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
67687673,有限责任公司（自然人独资�?0,100,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
13242727,有限责任公司（自然人独资�?2,500,2018,18.97,3.11,114.8,114.8,4.86,4.37,3.6,15.86,0,0,0,0,0.163943068,0.000429905,0,0,,0
66544411,有限责任公司（自然人独资�?0,288,2019,20.08,14.35,26.78,26.78,6.05,5.72,1.14,5.72,0,0,0,0,0.714641456,0.000562713,0,1,,0
15015342,有限责任公司分公�?0,0,2019,,,0,,,0,0,,0,0,0,0,,0,0,0,,0
13249068,有限责任公司（自然人独资�?51,1200,2019,1317,28,2965,2965,119,890,192,1289,0,0,0,0,0.02126044,0.087555066,0,0,,0
54734179,有限责任公司（自然人独资�?0,2008,2019,686.95,673.22,332.95,332.95,14.46,13.73,11.45,13.73,0,0,0,0,0.980013041,0.001350709,0,0,,0
55518323,有限责任公司（自然人独资�?0,200,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
54519582,有限责任公司（自然人独资�?0,100,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0
54892687,有限责任公司（自然人投资或控股）,500,0,2019,44,39.9,0,0,0,0,0,-0.9,0,0,0,0,0.906818216,0,0,1,0
15436635,有限责任公司（自然人独资�?20,260,2020,435.82,240.42,76.7,76.7,-2.81,-2.83,0.15,195.4,0,0,0,0,0.55164975,-0.000278405,0,1,,0
62498643,有限责任公司（自然人独资�?0,1000,2020,13.29,14.07,0.1672,0.1672,-0.3874,-0.3874,0,-0.78,0,0,0,0,1.058690725,-0.0000381,0,2,,0
13206355,有限责任公司（自然人独资�?2,50,2019,37,0,0,0,-0.85,-0.85,0,37,0,0,0,0,0,-0.0000836,0,4,,0
43719734,有限责任公司（自然人投资或控股）,1000,14,2020,252.6,111.8,127.7,127.7,4.4,4.4,0.18,140.7,24,0,0,0,0.442596993,0.000432857,24,2,0
15375993,有限责任公司分公司（自然人投资或控股�?0,0,2020,,,,879,,6,10.99,,0,0,0,0,,0.000590259,0,0,,0
14503189,有限责任公司（自然人投资或控股）,100,0,2017,34,38.2,27.6,27.6,3.6,3.6,0.98,-4.2,0,0,0,0,1.123529434,0.000354155,0,1,0
46633092,有限责任公司（自然人独资�?0,100,2017,20,0,12,12,6,0,0,20,0,0,0,0,0,0,0,2,,0
14222754,有限责任公司（自然人投资或控股）,60,3,2020,60,0,0,0,0,0,0,60,0,1,0,0,0,0,1,0,0
65826056,有限责任公司（自然人投资或控股）,1000,0,2019,42,30,105,105,-0.25,-0.25,5.78,12,0,0,0,0,0.714285714,-0.0000246,0,2,0
54222704,有限责任公司（自然人投资或控股）,277.78,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
14970332,有限责任公司,1000,0,2020,1983.46,5058.72,0,0,0,0,6.81,-3165.27,0,0,0,0,2.550452399,0,0,2,0
58616167,有限责任公司（自然人独资�?0,100,2020,321.72,290.36,897.11,897.11,8.82,8.37,0.46,31.36,0,0,0,0,0.902523885,0.000823411,0,0,,0
51425707,有限责任公司（自然人独资�?0,500,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
66810646,有限责任公司（自然人独资�?0,1000,2020,108,119,72,72,-9,-9,0.1,-11,0,0,0,0,1.101851852,-0.000885388,0,2,,0
67228496,有限责任公司（自然人投资或控股）,1000,0,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51977676,有限责任公司（自然人独资�?0,5000,2019,283.15,380.15,5.34,5.3,-30.61,-30.61,0.16,-97,0,0,0,0,1.342574614,-0.003011304,0,3,,0
61028328,有限责任公司（自然人独资�?0,100,2019,1.5,11,9.5,9.5,-9.5,-9.5,0.3,-9.5,0,0,0,0,7.333333333,-0.000934577,0,2,,0
65123806,有限责任公司（自然人投资或控股）,200,0,2020,71.06,66.36,59.84,59.84,18.02,18.02,0.09,4.7,0,0,0,0,0.933858752,0.001772744,0,1,0
53603148,有限责任公司（自然人投资或控股）,808,0,2018,163,60,114,114,2.6,2.2,4.2,163,0,0,0,0,0.36809816,0.000216428,0,1,0
14203743,有限责任公司（自然人独资�?2,1188,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
14198534,有限责任公司（自然人投资或控股）,201,12,2019,201,20,10,10,2,2,1,201,0,0,0,0,0.099502488,0.000196753,0,0,0
15138193,有限责任公司（自然人投资或控股）,2000,4,2017,0.8523,2.9072,0,0,-0.0161,-0.0161,0,-2.0549,0,0,0,0,3.411005676,-0.00000158,0,1,0
54576918,有限责任公司（自然人投资或控股）,1000,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56377751,有限责任公司（自然人独资�?0,100,2019,10.28,10,21.3,21.3,0.305,0.28,0.025,0.28,0,0,0,0,0.972762671,0.0000275,0,0,,0
57082594,有限责任公司（自然人独资�?0,200,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
58298822,有限责任公司（自然人投资或控股）,1000,0,2020,300,96.4,4278.7,4278.7,17.3,17,4.5,203.6,0,0,0,0,0.321333338,0.0016724,0,1,0
14515870,有限责任公司（自然人独资�?8,80,2020,80,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,,0
14985407,有限责任公司（自然人独资�?1,200,2018,1770.48,156.69,5668.33,5668.33,3.84,2.88,7.47,203.54,0,0,0,0,0.088501426,0.000283324,0,1,,0
67905450,有限责任公司分公司（自然人独资）,0,0,2020,,,0,,,0,0,,0,0,0,0,,0,0,0,0
14851825,有限责任公司（自然人独资�?2,1000,2019,129.1,144.5,107.67,107.67,-0.8,0.8,1.2,-15.4,0,0,0,0,1.119287321,0.0000787,0,1,,0
55709742,有限责任公司（自然人投资或控股）,1000,0,2019,45,35,61,61,7.7,7.3,0.8,10,0,0,0,0,0.777777778,0.000718148,0,0,0
14152472,有限责任公司（自然人投资或控股）,2380,11,2017,4525.59,2245.34,262.13,262.13,-101.5,-101.52,8.81,2280.25,0,0,0,0,0.496143081,-0.00998718,0,4,0
66712577,有限责任公司（自然人独资�?0,1000,2020,11,10.1,10.9,10.9,0.94,0.89,0.04,0.89,0,0,0,0,0.918181853,0.0000876,0,0,,0
15380198,有限责任公司（自然人投资或控股）,1088,3,2020,118.53,99.86,241.16,241.16,25.12,23.86,4.12,18.67,0,0,0,0,0.842487148,0.002347263,0,0,0
52799718,有限责任公司（自然人独资�?0,100,2020,0.9,23.08,6.62,6.62,-11.84,-11.84,0,-22.1,0,0,0,0,25.64444504,-0.001164778,0,2,,0
53093526,有限责任公司（自然人投资或控股）,1000,0,2019,1000,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0
60433287,有限责任公司分公司（自然人投资或控股�?0,0,2020,,,,6.5,,-0.1,-0.1,,0,0,0,0,,-0.00000984,0,2,,0
15110630,有限责任公司（自然人投资或控股）,1200,6,2020,742,347,458,458,-5.8,-5.8,32,395,0,0,0,0,0.467654987,-0.000570584,0,2,0
57963597,有限责任公司（自然人独资�?0,10,2020,7.92,0,68.86,68.86,2.1,2.09,0.03,7.92,0,0,0,0,0,0.000205607,0,0,,0
15534111,股份有限公司分公司（非上市）,0,0,2017,,,13974,,,1948.3,39,,0,0,0,0,,0.191666899,0,3,0
73141244,有限责任公司（自然人独资�?0,100,2020,10.58,16.15,10.36,0,-5.57,-5.57,15.9,-5.5,0,0,0,0,1.526465003,-0.000547957,0,1,,0
48258105,有限责任公司（自然人独资�?0,100,2020,12.0453,13.9008,16.7503,16.7503,-1.2822,-1.2822,0.199005,-1.85552,0,0,0,0,1.15404351,-0.000126138,0,4,,0
68018742,有限责任公司（自然人独资�?0,100,2019,5,5.43,4.85,4.85,-0.43,-0.43,0,-0.43,0,0,0,0,1.085999966,-0.0000423,0,1,,0
